"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108395","1988-03-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   19",",,S","   71","H,,S",,,,
"CA001108395","1988-03-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   35",",,S","   79","H,,S",,,,
"CA001108395","1988-04-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   18",",,S",,,,,"  107",",,S","   50",",,S","   89","H,,S",,,,
"CA001108395","1988-04-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  122",",,S",,,,,"  102",",,S","   70",",,S","   82","H,,S",,,,
"CA001108395","1988-04-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  140",",,S",,,,,,,"   66",",,S","   86","H,,S",,,,
"CA001108395","1988-04-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   42",",,S","   74","H,,S",,,,
"CA001108395","1988-04-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  185",",,S",,,,,"  108",",,S","   28",",,S","   60","H,,S",,,,
"CA001108395","1988-04-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  241",",,S",,,,,,,"   28",",,S","   76","H,,S",,,,
"CA001108395","1988-04-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  116",",,S","   42",",,S","   71","H,,S",,,,
"CA001108395","1988-04-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   24",",,S","   67","H,,S",,,,
"CA001108395","1988-04-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  113",",,S",,,"   68","H,,S",,,,
"CA001108395","1988-04-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   12",",,S","   92","H,,S",,,,
"CA001108395","1988-04-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  142",",,S","   42",",,S","   96","H,,S",,,,
"CA001108395","1988-04-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   69",",,S","  104","H,,S",,,,
"CA001108395","1988-04-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  151",",,S","   69",",,S","  119","H,,S",,,,
"CA001108395","1988-04-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  150",",,S","   76",",,S","  110","H,,S",,,,
"CA001108395","1988-04-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  150",",,S","   76",",,S","  119","H,,S",,,,
"CA001108395","1988-04-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  162",",,S","   92",",,S","  127","H,,S",,,,
"CA001108395","1988-04-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  134",",,S",,,"  104","H,,S",,,,
"CA001108395","1988-04-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   15",",,S",,,,,,,"   71",",,S","  100","H,,S",,,,
"CA001108395","1988-04-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  143",",,S","   48",",,S","   96","H,,S",,,,
"CA001108395","1988-04-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,,,"   48",",,S","  119","H,,S",,,,
"CA001108395","1988-04-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  169",",,S","   59",",,S","  116","H,,S",,,,
"CA001108395","1988-04-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  150",",,S","   59",",,S","  111","H,,S",,,,
"CA001108395","1988-04-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  144",",,S","   84",",,S","  106","H,,S",,,,
"CA001108395","1988-04-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,S",,,,,"  122",",,S",,,"   67","H,,S",,,,
"CA001108395","1988-04-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,"   46",",,S","   87","H,,S",,,,
"CA001108395","1988-04-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   33",",,S","   86","H,,S",,,,
"CA001108395","1988-04-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   33",",,S","  116","H,,S",,,,
"CA001108395","1988-04-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  191",",,S","   73",",,S","  136","H,,S",,,,
"CA001108395","1988-04-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   48",",,S",,,,,"  159",",,S","   69",",,S","  103","H,,S",,,,
"CA001108395","1988-04-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   94",",,S",,,,,"  119",",,S","   49",",,S","   79","H,,S",,,,
"CA001108395","1988-05-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   39",",,S","   79","H,,S",,,,
"CA001108395","1988-05-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   43",",,S",,,,,"  106",",,S","   39",",,S","   73","H,,S",,,,
"CA001108395","1988-05-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  196",",,S",,,,,,,"   59",",,S","   82","H,,S",,,,
"CA001108395","1988-05-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  140",",,S","   56",",,S","  102","H,,S",,,,
"CA001108395","1988-05-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   45",",,S","   99","H,,S",,,,
"CA001108395","1988-05-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  158",",,S","   45",",,S","  111","H,,S",,,,
"CA001108395","1988-05-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   67",",,S","  109","H,,S",,,,
"CA001108395","1988-05-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,,,"   67",",,S","  127","H,,S",,,,
"CA001108395","1988-05-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  183",",,S","   78",",,S","  137","H,,S",,,,
"CA001108395","1988-05-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  101",",,S","  150","H,,S",,,,
"CA001108395","1988-05-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,,,,,"  150","H,,S",,,,
"CA001108395","1988-05-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,,,"  113",",,S","  169","H,,S",,,,
"CA001108395","1988-05-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  284",",,S",,,,,"  239",",,S","  100",",,S","  136","H,,S",,,,
"CA001108395","1988-05-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  132",",,S",,,,,,,"   94",",,S","  117","H,,S",,,,
"CA001108395","1988-05-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   94",",,S","  138","H,,S",,,,
"CA001108395","1988-05-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  183",",,S",,,,,"  190",",,S","  110",",,S","  127","H,,S",,,,
"CA001108395","1988-05-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   36",",,S",,,,,"  136",",,S","   89",",,S","  107","H,,S",,,,
"CA001108395","1988-05-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   53",",,S",,,,,"  134",",,S",,,"  101","H,,S",,,,
"CA001108395","1988-05-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,"   75",",,S","  111","H,,S",,,,
"CA001108395","1988-05-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  171",",,S","   69",",,S","  119","H,,S",,,,
"CA001108395","1988-05-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   69",",,S","  141","H,,S",,,,
"CA001108395","1988-05-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  215",",,S","   81",",,S","  161","H,,S",,,,
"CA001108395","1988-05-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   89",",,S",,,,,"  168",",,S","   68",",,S","  105","H,,S",,,,
"CA001108395","1988-05-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   53",",,S",,,,,,,"   68",",,S","  125","H,,S",,,,
"CA001108395","1988-05-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   70",",,S","  137","H,,S",,,,
"CA001108395","1988-05-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  185",",,S","   89",",,S","  137","H,,S",,,,
"CA001108395","1988-05-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   76",",,S",,,,,"  166",",,S","  105",",,S","  134","H,,S",,,,
"CA001108395","1988-05-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  297",",,S",,,,,"  168",",,S","  107",",,S","  131","H,,S",,,,
"CA001108395","1988-05-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   43",",,S",,,,,"  161",",,S","   80",",,S","  115","H,,S",,,,
"CA001108395","1988-05-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   62",",,S","  117","H,,S",,,,
"CA001108395","1988-05-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  165",",,S","   62",",,S","  130","H,,S",,,,
"CA001108395","1988-06-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  172",",,S","   87",",,S","  114","H,,S",,,,
"CA001108395","1988-06-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   56",",,S",,,,,,,,,"  103","H,,S",,,,
"CA001108395","1988-06-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   15",",,S",,,,,,,"   72",",,S","  126","H,,S",,,,
"CA001108395","1988-06-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  176",",,S","   88",",,S","  124","H,,S",,,,
"CA001108395","1988-06-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  173",",,S",,,"  118","H,,S",,,,
"CA001108395","1988-06-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  168",",,S","   71",",,S","  131","H,,S",,,,
"CA001108395","1988-06-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,S",,,,,,,"  102",",,S","  136","H,,S",,,,
"CA001108395","1988-06-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"  108",",,S","  138","H,,S",,,,
"CA001108395","1988-06-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  175",",,S","   89",",,S","  137","H,,S",,,,
"CA001108395","1988-06-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   18",",,S",,,,,"  179",",,S","   89",",,S","  138","H,,S",,,,
"CA001108395","1988-06-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   66",",,S",,,,,"  173",",,S","   80",",,S","  132","H,,S",,,,
"CA001108395","1988-06-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   80",",,S","  146","H,,S",,,,
"CA001108395","1988-06-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   99",",,S","  159","H,,S",,,,
"CA001108395","1988-06-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,,,"  105",",,S","  178","H,,S",,,,
"CA001108395","1988-06-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  254",",,S","  116",",,S","  192","H,,S",,,,
"CA001108395","1988-06-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  254",",,S","  118",",,S","  171","H,,S",,,,
"CA001108395","1988-06-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  213",",,S","  118",",,S","  152","H,,S",,,,
"CA001108395","1988-06-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   25",",,S",,,,,,,"  124",",,S","  149","H,,S",,,,
"CA001108395","1988-06-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  204",",,S",,,"  154","H,,S",,,,
"CA001108395","1988-06-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  113",",,S","  163","H,,S",,,,
"CA001108395","1988-06-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  221",",,S","  124",",,S","  174","H,,S",,,,
"CA001108395","1988-06-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  222",",,S","  125",",,S","  178","H,,S",,,,
"CA001108395","1988-06-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  216",",,S","  110",",,S","  151","H,,S",,,,
"CA001108395","1988-06-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   82",",,S","  139","H,,S",,,,
"CA001108395","1988-06-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   82",",,S","  171","H,,S",,,,
"CA001108395","1988-06-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  250",",,S","  117",",,S","  174","H,,S",,,,
"CA001108395","1988-06-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  199",",,S","  130",",,S","  158","H,,S",,,,
"CA001108395","1988-06-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  198",",,S","   94",",,S","  141","H,,S",,,,
"CA001108395","1988-06-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   94",",,S","  153","H,,S",,,,
"CA001108395","1988-06-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  203",",,S",,,"  147","H,,S",,,,
"CA001108395","1988-07-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  202",",,S","  111",",,S","  159","H,,S",,,,
"CA001108395","1988-07-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,,,"  134",",,S","  161","H,,S",,,,
"CA001108395","1988-07-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  219",",,S","  117",",,S","  158","H,,S",,,,
"CA001108395","1988-07-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  195",",,S","   87",",,S","  137","H,,S",,,,
"CA001108395","1988-07-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  187",",,S","   87",",,S","  137","H,,S",,,,
"CA001108395","1988-07-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,,,"  114",",,S","  139","H,,S",,,,
"CA001108395","1988-07-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,,,"  147","H,,S",,,,
"CA001108395","1988-07-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"   98",",,S","  174","H,,S",,,,
"CA001108395","1988-07-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  234",",,S","  121",",,S","  185","H,,S",,,,
"CA001108395","1988-07-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  241",",,S","  124",",,S","  177","H,,S",,,,
"CA001108395","1988-07-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  214",",,S","  127",",,S","  155","H,,S",,,,
"CA001108395","1988-07-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,"  171",",,S",,,"  139","H,,S",,,,
"CA001108395","1988-07-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,,,"  103",",,S","  152","H,,S",,,,
"CA001108395","1988-07-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  103",",,S","  159","H,,S",,,,
"CA001108395","1988-07-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  115",",,S","  167","H,,S",,,,
"CA001108395","1988-07-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  226",",,S","  119",",,S","  171","H,,S",,,,
"CA001108395","1988-07-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  218",",,S","  109",",,S","  172","H,,S",,,,
"CA001108395","1988-07-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  109",",,S","  183","H,,S",,,,
"CA001108395","1988-07-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  125",",,S","  204","H,,S",,,,
"CA001108395","1988-07-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  283",",,S","  148",",,S","  217","H,,S",,,,
"CA001108395","1988-07-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  280",",,S",,,"  199","H,,S",,,,
"CA001108395","1988-07-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  233",",,S","  124",",,S","  180","H,,S",,,,
"CA001108395","1988-07-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  124",",,S","  181","H,,S",,,,
"CA001108395","1988-07-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  126",",,S","  194","H,,S",,,,
"CA001108395","1988-07-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  140",",,S","  219","H,,S",,,,
"CA001108395","1988-07-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  315",",,S","  157",",,S","  236","H,,S",,,,
"CA001108395","1988-07-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  268",",,S","  156",",,S","  201","H,,S",,,,
"CA001108395","1988-07-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  242",",,S","  135",",,S","  174","H,,S",,,,
"CA001108395","1988-07-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  135",",,S","  189","H,,S",,,,
"CA001108395","1988-07-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  239",",,S","  135",",,S","  188","H,,S",,,,
"CA001108395","1988-07-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  228",",,S","  135",",,S","  184","H,,S",,,,
"CA001108395","1988-08-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  216",",,S","  134",",,S","  175","H,,S",,,,
"CA001108395","1988-08-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  122",",,S","  185","H,,S",,,,
"CA001108395","1988-08-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  122",",,S","  198","H,,S",,,,
"CA001108395","1988-08-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  251",",,S","  139",",,S","  203","H,,S",,,,
"CA001108395","1988-08-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  261",",,S","  158",",,S","  187","H,,S",,,,
"CA001108395","1988-08-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  204",",,S","  128",",,S","  156","H,,S",,,,
"CA001108395","1988-08-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  120",",,S","  164","H,,S",,,,
"CA001108395","1988-08-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  219",",,S","  120",",,S","  173","H,,S",,,,
"CA001108395","1988-08-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  213",",,S","  138",",,S","  186","H,,S",,,,
"CA001108395","1988-08-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  224",",,S","  154",",,S","  178","H,,S",,,,
"CA001108395","1988-08-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  214",",,S","  144",",,S","  177","H,,S",,,,
"CA001108395","1988-08-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  215",",,S",,,"  171","H,,S",,,,
"CA001108395","1988-08-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  221",",,S","  121",",,S","  173","H,,S",,,,
"CA001108395","1988-08-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  229",",,S","  137",",,S","  169","H,,S",,,,
"CA001108395","1988-08-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  209",",,S","  117",",,S","  152","H,,S",,,,
"CA001108395","1988-08-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  259",",,S",,,,,,,"  117",",,S","  148","H,,S",,,,
"CA001108395","1988-08-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   13",",,S",,,,,,,"  129",",,S","  162","H,,S",,,,
"CA001108395","1988-08-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,,,"  128",",,S","  163","H,,S",,,,
"CA001108395","1988-08-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  220",",,S","  128",",,S","  173","H,,S",,,,
"CA001108395","1988-08-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  207",",,S","  134",",,S","  163","H,,S",,,,
"CA001108395","1988-08-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  197",",,S","  111",",,S","  157","H,,S",,,,
"CA001108395","1988-08-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  109",",,S","  167","H,,S",,,,
"CA001108395","1988-08-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  258",",,S","  109",",,S","  186","H,,S",,,,
"CA001108395","1988-08-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  135",",,S","  197","H,,S",,,,
"CA001108395","1988-08-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  262",",,S",,,"  184","H,,S",,,,
"CA001108395","1988-08-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,"  221",",,S","  130",",,S","  174","H,,S",,,,
"CA001108395","1988-08-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  130",",,S","  179","H,,S",,,,
"CA001108395","1988-08-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","D,,S",,,,,,,"  129",",,S","  191","H,,S",,,,
